,pcsp,unif_posterior,unif_lb,unif_ub,unif_samples,exp_posterior,exp_lb,exp_ub,exp_samples,gp,dataset
2101,00000000000000000000000000001111000000000000000000|00000000000000000000000000000000100100000000000000|00000000000000000000000000000000000100000000000000,0.016413185133333334,0.0033284303,0.0322252925,15.0,,,,,0.0147368,ds5.bench.estimation
2102,00000000000000000000000000001111000000000000000000|00000000000000000000000000000000111000000000000000|00000000000000000000000000000000011000000000000000,0.013986239163544153,0.002819474275,0.03214462224999996,838.0,,,,,0.0112619,ds5.bench.estimation
2103,00000000000000000000000000001111000000000000000000|00000000000000000000000000110000000000000000000000|00000000000000000000000000010000000000000000000000,0.02140907022809561,0.0071206616499999995,0.041783503499999944,545434.0,,,,,0.0167921,ds5.bench.estimation
2104,00000000000000000000000000001111000000000000000000|00000000000000000000000000110000000100000000000000|00000000000000000000000000000000000100000000000000,0.010096516,0.0099946342,0.0101983978,2.0,,,,,0.00450823,ds5.bench.estimation
2105,00000000000000000000000000001111000000000000000000|00000000000000000000000000110000011000000000000000|00000000000000000000000000010000000000000000000000,0.0219587,0.0219587,0.0219587,1.0,,,,,0.00945722,ds5.bench.estimation
2106,00000000000000000000000000001111000000000000000000|00000000000000000000000000110000011000000000000000|00000000000000000000000000010000011000000000000000,0.013778229999999999,0.012621206,0.014935254,2.0,,,,,0.00725113,ds5.bench.estimation
2107,00000000000000000000000000001111000000000000000000|00000000000000000000000000110000011000000000000000|00000000000000000000000000000000011000000000000000,0.012300591560781251,0.001271613475,0.029574527999999992,640.0,,,,,0.00620536,ds5.bench.estimation
2108,00000000000000000000000000001111000000000000000000|00000000000000000000000000110000100000000000000000|00000000000000000000000000000000100000000000000000,0.004397748555800604,0.00012224561000000002,0.015561252500000006,23558.0,,,,,9.5859e-07,ds5.bench.estimation
2109,00000000000000000000000000001111000000000000000000|00000000000000000000000000110000100100000000000000|00000000000000000000000000000000100100000000000000,0.0025316668857142855,0.00025674224000000003,0.007854513499999997,7.0,,,,,9.58691e-07,ds5.bench.estimation
2110,00000000000000000000000000001111000000000000000000|00000000000000000000000000110000111000000000000000|00000000000000000000000000010000000000000000000000,0.003079667,0.003079667,0.003079667,1.0,,,,,0.00151234,ds5.bench.estimation
2111,00000000000000000000000000001111000000000000000000|00000000000000000000000000110000111000000000000000|00000000000000000000000000000000011000000000000000,0.003637546128571429,0.000490042915,0.008522060849999999,7.0,,,,,0.00159304,ds5.bench.estimation
2112,00000000000000000000000000001111000000000000000000|00000000000000000000000000110000111000000000000000|00000000000000000000000000000000100000000000000000,0.0054450297313125,0.0003769079975,0.014124072250000003,160.0,,,,,0.00124096,ds5.bench.estimation
2113,00000000000000000000000000001111000000000000000000|00000000000000000000000000110000111000000000000000|00000000000000000000000000000000111000000000000000,0.006102528868928572,0.00027108154999999997,0.01816851450000001,504.0,,,,,0.00133678,ds5.bench.estimation
2114,00000000000000000000000000001111000000000000000000|00000000000000000001111111000000011000000000000000|00000000000000000000000000000000011000000000000000,0.030947383125,0.01566094375,0.050262456250000004,16.0,,,,,0.0330276,ds5.bench.estimation
2115,00000000000000000000000000001111000000000000000000|00000000000000000001111111000000011000000000000000|00000000000000000000000000000000010000000000000000,0.028963427173913047,0.0094865465,0.0481878325,46.0,,,,,0.0286294,ds5.bench.estimation
2116,00000000000000000000000000001111000000000000000000|00000000000000000001111111000000111000000000000000|00000000000000000000000000000000100000000000000000,0.01611330296969697,0.00366954765,0.0362620225,99.0,,,,,0.00840309,ds5.bench.estimation
2117,00000000000000000000000000001111000000000000000000|00000000000000000001111111000000111100000000000000|00000000000000000000000000000000100000000000000000,0.016812025,0.01097446025,0.02264958975,2.0,,,,,0.0075148,ds5.bench.estimation
2118,00000000000000000000000000001111000000000000000000|00000000000000000001111111110000011000000000000000|00000000000000000000000000110000000000000000000000,0.009641858312297734,0.0012876655,0.02253093400000003,309.0,,,,,0.00559022,ds5.bench.estimation
2119,00000000000000000000000000001111000000000000000000|00000000000000000001111111110000111000000000000000|00000000000000000000000000000000100000000000000000,0.006008864866,0.0002875074525,0.016628780999999995,50.0,,,,,9.59074e-07,ds5.bench.estimation
2120,00000000000000000000000000001111000000000000000000|00000000000000000001111111110000111000000000000000|00000000000000000000000000110000000000000000000000,0.0066189496788188985,0.000294127865,0.0183431525,127.0,,,,,9.58946e-07,ds5.bench.estimation
2121,00000000000000000000000000001111000000000000000000|00000000000000000001111111110000111100000000000000|00000000000000000000000000110000000000000000000000,0.004902968333333333,0.00114660145,0.01087737735,3.0,,,,,9.49739e-07,ds5.bench.estimation
2122,00000000000000000000000000001111000000000000000000|00000000000000000110000000000000000000000000000000|00000000000000000010000000000000000000000000000000,0.08374614829787234,0.05259049125,0.1188664325,94.0,,,,,0.0834325,ds5.bench.estimation
2123,00000000000000000000000000001111000000000000000000|00000000000000000110000000000000100000000000000000|00000000000000000000000000000000100000000000000000,0.008514820499999999,0.004600231975000001,0.012429409025,2.0,,,,,9.61055e-07,ds5.bench.estimation
2124,00000000000000000000000000001111000000000000000000|00000000000000000110000000110000000000000000000000|00000000000000000000000000110000000000000000000000,0.005007521,0.005007521,0.005007521,1.0,,,,,9.60491e-07,ds5.bench.estimation
2125,00000000000000000000000000001111000000000000000000|00000000000000001110000000000000000000000000000000|00000000000000000110000000000000000000000000000000,0.05004124,0.05004124,0.05004124,1.0,,,,,0.0409838,ds5.bench.estimation
2126,00000000000000000000000000001111000000000000000000|00000000000001110110000000000000000000000000000000|00000000000000000110000000000000000000000000000000,0.06645644,0.06645644,0.06645644,1.0,,,,,0.0462647,ds5.bench.estimation
2127,00000000000000000000000000001111000000000000000000|01111111111111111110000000000000000000000000000000|00000000000000001000000000000000000000000000000000,0.035761589999999996,0.030954894,0.040568286,2.0,,,,,0.0366807,ds5.bench.estimation
2128,00000000000000000000000000001111000000000000000000|01111111111111111110000000000000000000000000000000|00000000000000001110000000000000000000000000000000,0.04308906,0.02277332125,0.0645942775,8.0,,,,,0.0306,ds5.bench.estimation
2129,00000000000000000000000000001111000000000000000000|01111111111111111110000000000000000000000000000000|00000000000000000110000000000000000000000000000000,0.03922332295081967,0.02155647,0.06881978999999999,61.0,,,,,0.0326705,ds5.bench.estimation
2130,00000000000000000000000000001111000000000000000000|01111111111111111110000000000000000100000000000000|00000000000000000110000000000000000000000000000000,0.0273163625,0.023547524,0.03112177225,4.0,,,,,0.0238077,ds5.bench.estimation
2131,00000000000000000000000000001111000000000000000000|01111111111111111110000000000000000100000000000000|00000000000000001110000000000000000100000000000000,0.03422951,0.03422951,0.03422951,1.0,,,,,0.0270513,ds5.bench.estimation
2132,00000000000000000000000000001111000000000000000000|01111111111111111110000000000000000100000000000000|00000000000000000000000000000000000100000000000000,0.028738785231249998,0.01198716525,0.050314003250000024,160.0,,,,,0.0247059,ds5.bench.estimation
2133,00000000000000000000000000001111000000000000000000|01111111111111111110000000000000100000000000000000|00000000000000000000000000000000100000000000000000,0.01942889,0.01942889,0.01942889,1.0,,,,,0.00208401,ds5.bench.estimation
2134,00000000000000000000000000001111000000000000000000|01111111111111111110000000000000100100000000000000|00000000000000000000000000000000100000000000000000,0.01287014429017224,0.0012651249000000002,0.03079085,987.0,,,,,0.00664898,ds5.bench.estimation
2135,00000000000000000000000000001111000000000000000000|01111111111111111110000000110000000100000000000000|00000000000000000000000000110000000000000000000000,0.0005817094666666667,0.00034373298,0.000955946705,3.0,,,,,9.58718e-07,ds5.bench.estimation
2136,00000000000000000000000000001111000000000000000000|01111111111111111110000000110000100100000000000000|00000000000000000000000000110000100000000000000000,0.01880497,0.01880497,0.01880497,1.0,,,,,9.47028e-07,ds5.bench.estimation
2137,00000000000000000000000000001111000000000000000000|01111111111111111110000000110000100100000000000000|00000000000000000000000000110000000000000000000000,0.008044335887109826,0.00016775892199999995,0.023107135,173.0,,,,,9.5892e-07,ds5.bench.estimation
2138,00000000000000000000000000001111000000000000000000|01111111111111111111111111000000011100000000000000|00000000000000000001111111000000011000000000000000,0.03533437,0.03533437,0.03533437,1.0,,,,,0.0164035,ds5.bench.estimation
2139,00000000000000000000000000001111000000000000000000|01111111111111111111111111000000011100000000000000|00000000000000000000000000000000000100000000000000,0.01222312,0.01222312,0.01222312,1.0,,,,,0.0198082,ds5.bench.estimation
2140,00000000000000000000000000001111000000000000000000|01111111111111111111111111000000111100000000000000|00000000000000000000000000000000100000000000000000,0.01272696,0.01272696,0.01272696,1.0,,,,,0.00207173,ds5.bench.estimation
2141,00000000000000000000000000001111011000000000000000|00000000000000000000000000110000000000000000000000|00000000000000000000000000010000000000000000000000,0.02146991138599641,0.007840279300000001,0.040878787,557.0,,,,,0.0166909,ds5.bench.estimation
2142,00000000000000000000000000001111011000000000000000|00000000000000000000000000110000100000000000000000|00000000000000000000000000000000100000000000000000,0.0038123779954791666,4.945143675e-05,0.01671298499999997,48.0,,,,,9.58567e-07,ds5.bench.estimation
2143,00000000000000000000000000001111100000000000000000|00000000000000000000000000000000011000000000000000|00000000000000000000000000000000001000000000000000,0.03201537658992805,0.0139258555,0.055580631499999984,139.0,,,,,0.0307907,ds5.bench.estimation
2144,00000000000000000000000000001111100000000000000000|00000000000000000000000000110000000000000000000000|00000000000000000000000000010000000000000000000000,0.023221659571376948,0.0083096692,0.04427245,226073.0,,,,,0.0197925,ds5.bench.estimation
2145,00000000000000000000000000001111100000000000000000|00000000000000000000000000110000000100000000000000|00000000000000000000000000000000000100000000000000,0.005498955,0.005498955,0.005498955,1.0,,,,,0.00561705,ds5.bench.estimation
2146,00000000000000000000000000001111100000000000000000|00000000000000000000000000110000011000000000000000|00000000000000000000000000000000011000000000000000,0.012081840915206811,0.0007954929250000001,0.0314826175,411.0,,,,,9.59155e-07,ds5.bench.estimation
2147,00000000000000000000000000001111100000000000000000|00000000000000000001111111000000011000000000000000|00000000000000000000000000000000010000000000000000,0.027845942500000002,0.0238321165,0.03176271125,4.0,,,,,0.0292976,ds5.bench.estimation
2148,00000000000000000000000000001111100000000000000000|00000000000000000001111111000000011000000000000000|00000000000000000000000000000000001000000000000000,0.03772091,0.03772091,0.03772091,1.0,,,,,0.0325774,ds5.bench.estimation
2149,00000000000000000000000000001111100000000000000000|00000000000000000001111111000000011000000000000000|00000000000000000000000000000000011000000000000000,0.0293669745,0.010544262374999998,0.048457345,6.0,,,,,0.0336517,ds5.bench.estimation
2150,00000000000000000000000000001111100000000000000000|00000000000000000001111111110000011000000000000000|00000000000000000000000000110000000000000000000000,0.01199319347238806,0.00223037655,0.027684788499999963,134.0,,,,,0.00679208,ds5.bench.estimation
2151,00000000000000000000000000001111100000000000000000|00000000000000000110000000000000000000000000000000|00000000000000000010000000000000000000000000000000,0.10509493333333332,0.08600980700000001,0.133220076,3.0,,,,,0.0908698,ds5.bench.estimation
2152,00000000000000000000000000001111100000000000000000|01111111111110001001111111000000011100000000000000|00000000000000000000000000000000000100000000000000,0.03497385,0.03497385,0.03497385,1.0,,,,,0.0187033,ds5.bench.estimation
2153,00000000000000000000000000001111100000000000000000|01111111111111111110000000000000000000000000000000|00000000000000001110000000000000000000000000000000,0.02989694,0.02989694,0.02989694,1.0,,,,,0.0292996,ds5.bench.estimation
2154,00000000000000000000000000001111100000000000000000|01111111111111111110000000000000000100000000000000|00000000000000000000000000000000000100000000000000,0.027004860030612247,0.008190833500000001,0.05112666375,196.0,,,,,0.023974,ds5.bench.estimation
2155,00000000000000000000000000001111100000000000000000|01111111111111111110000000110000000100000000000000|00000000000000000000000000110000000000000000000000,0.007706690666666666,0.0016564652999999999,0.015245875200000002,3.0,,,,,9.58602e-07,ds5.bench.estimation
2156,00000000000000000000000000001111100000000000000000|01111111111111111111111111000000011100000000000000|00000000000000000001111111000000011000000000000000,0.018123694666666666,0.0060212868,0.0262625055,3.0,,,,,0.0160363,ds5.bench.estimation
2157,00000000000000000000000000001111100100000000000000|00000000000000000000000000110000000000000000000000|00000000000000000000000000010000000000000000000000,0.02114425777777778,0.01221801125,0.03254765275,18.0,,,,,0.0194878,ds5.bench.estimation
2158,00000000000000000000000000001111111000000000000000|00000000000000000000000000110000000000000000000000|00000000000000000000000000010000000000000000000000,0.02154651358208955,0.00756839025,0.04370653675,1072.0,,,,,0.0168857,ds5.bench.estimation
2159,00000000000000000000000000010000000000000000000000|00000000000000000000000000000000011000000000000000|00000000000000000000000000000000001000000000000000,0.02880358,0.0207253845,0.03347903,3.0,,,,,0.0309964,ds5.bench.estimation
2160,00000000000000000000000000010000000000000000000000|00000000000000000000000000000001100000000000000000|00000000000000000000000000000000100000000000000000,0.01303351,0.01303351,0.01303351,1.0,0.031537395857142866,0.01792927475,0.049128453499999995,70.0,0.0127798,ds5.bench.estimation
2161,00000000000000000000000000010000000000000000000000|00000000000000000000000000001110000000000000000000|00000000000000000000000000000010000000000000000000,0.12734959290322584,0.095918505,0.1678671,31.0,0.03415132,0.03415132,0.03415132,1.0,0.115764,ds5.bench.estimation
2162,00000000000000000000000000010000000000000000000000|00000000000000000000000000001111000000000000000000|00000000000000000000000000000001000000000000000000,0.022173105179245284,0.00585283555,0.04735212325,424.0,,,,,0.0185891,ds5.bench.estimation
2163,00000000000000000000000000010000000000000000000000|00000000000000000000000000001111100000000000000000|00000000000000000000000000000001000000000000000000,0.007266103,0.00535437905,0.00917782695,2.0,,,,,0.0124206,ds5.bench.estimation
2164,00000000000000000000000000010000000000000000000000|00000000000000000000000000001111100000000000000000|00000000000000000000000000000000100000000000000000,0.016974034545454545,0.0085863425,0.030857684999999996,11.0,,,,,0.0116207,ds5.bench.estimation
2165,00000000000000000000000000010000000000000000000000|00000000000000000000000000001111111000000000000000|00000000000000000000000000000000111000000000000000,0.01345883,0.01345883,0.01345883,1.0,,,,,0.00422464,ds5.bench.estimation
2166,00000000000000000000000000010000000000000000000000|00000000000000000000000000100000011000000000000000|00000000000000000000000000000000011000000000000000,0.01325633,0.01325633,0.01325633,1.0,,,,,0.00586115,ds5.bench.estimation
2167,00000000000000000000000000010000000000000000000000|00000000000000000000000000100000111000000000000000|00000000000000000000000000000000111000000000000000,0.009599648,0.009599648,0.009599648,1.0,,,,,0.00607781,ds5.bench.estimation
2168,00000000000000000000000000010000000000000000000000|00000000000000000000000000100001000000000000000000|00000000000000000000000000000001000000000000000000,0.006367898060000001,0.001010934385,0.015904452500000003,15.0,,,,,0.00273963,ds5.bench.estimation
2169,00000000000000000000000000010000000000000000000000|00000000000000000000000000101110000000000000000000|00000000000000000000000000001110000000000000000000,0.012127680007017545,0.0016976860000000001,0.029389395999999995,285.0,,,,,0.0081918,ds5.bench.estimation
2170,00000000000000000000000000010000000000000000000000|00000000000000000000000000101111000000000000000000|00000000000000000000000000001110000000000000000000,0.0011881533333333333,0.00100067585,0.0015067265999999999,3.0,,,,,9.59273e-07,ds5.bench.estimation
2171,00000000000000000000000000010000000000000000000000|00000000000000000000000000101111000000000000000000|00000000000000000000000000000001000000000000000000,0.0002812373,0.0002812373,0.0002812373,1.0,,,,,9.59287e-07,ds5.bench.estimation
2172,00000000000000000000000000010000000000000000000000|00000000000000000000000000101111000000000000000000|00000000000000000000000000001111000000000000000000,0.007166999943617019,0.00015127370500000003,0.02716171100000001,47.0,,,,,9.59442e-07,ds5.bench.estimation
2173,00000000000000000000000000010000000000000000000000|00000000000000000000000000101111100000000000000000|00000000000000000000000000001110000000000000000000,0.005566869,0.005566869,0.005566869,1.0,,,,,9.58648e-07,ds5.bench.estimation
2174,00000000000000000000000000010000000000000000000000|00000000000000000000000000101111100000000000000000|00000000000000000000000000000000100000000000000000,0.002388761,0.002388761,0.002388761,1.0,,,,,9.58642e-07,ds5.bench.estimation
2175,00000000000000000000000000010000000000000000000000|00000000000000000000000000101111100000000000000000|00000000000000000000000000000001100000000000000000,0.013265402,0.0061655409,0.0203652631,2.0,,,,,9.58636e-07,ds5.bench.estimation
2176,00000000000000000000000000010000000000000000000000|00000000000000000000000000101111100000000000000000|00000000000000000000000000001111100000000000000000,0.0053350687692307695,0.0003482761,0.017945928999999992,13.0,,,,,9.58625e-07,ds5.bench.estimation
2177,00000000000000000000000000010000000000000000000000|01111111111111111111111111000001111100000000000000|00000000000000000000000000000001100000000000000000,0.01726507,0.01726507,0.01726507,1.0,,,,,0.0191844,ds5.bench.estimation
2178,00000000000000000000000000010000000000000000000000|01111111111111111111111111000001111100000000000000|00000000000000000000000000000001000000000000000000,0.01166515,0.01166515,0.01166515,1.0,,,,,0.0179424,ds5.bench.estimation
2179,00000000000000000000000000010000000000000000000000|01111111111111111111111111001111111100000000000000|00000000000000000000000000001110000000000000000000,0.01828894,0.01828894,0.01828894,1.0,,,,,0.0140087,ds5.bench.estimation
2180,00000000000000000000000000010000011000000000000000|00000000000000000000000000101110000000000000000000|00000000000000000000000000001110000000000000000000,0.01679509,0.01679509,0.01679509,1.0,,,,,0.00868389,ds5.bench.estimation
2181,00000000000000000000000000010001000000000000000000|00000000000000000000000000001110000000000000000000|00000000000000000000000000000010000000000000000000,0.09813741999999999,0.087204897,0.10623011,3.0,,,,,0.114294,ds5.bench.estimation
2182,00000000000000000000000000010001000000000000000000|00000000000000000000000000101110000000000000000000|00000000000000000000000000001110000000000000000000,0.014312054156,0.002124363121,0.0280791895,15.0,,,,,0.00890012,ds5.bench.estimation
2183,00000000000000000000000000010001000000000000000000|00000000000000000000000000101110100000000000000000|00000000000000000000000000000000100000000000000000,0.013078875,0.01026651875,0.015891231250000002,2.0,,,,,0.00260655,ds5.bench.estimation
2184,00000000000000000000000000010001100000000000000000|00000000000000000000000000101110000000000000000000|00000000000000000000000000001110000000000000000000,0.01749081,0.0148817585,0.0200998615,2.0,,,,,0.0092032,ds5.bench.estimation
2185,00000000000000000000000000011110000000000000000000|00000000000000000000000000000001100000000000000000|00000000000000000000000000000000100000000000000000,0.00523645,0.00523645,0.00523645,1.0,0.028887913233564017,0.01345146325,0.0491620865,2312.0,0.0133565,ds5.bench.estimation
2186,00000000000000000000000000011111000000000000000000|00000000000000000000000000000000111000000000000000|00000000000000000000000000000000011000000000000000,0.02120372,0.02120372,0.02120372,1.0,,,,,0.0122962,ds5.bench.estimation
2187,00000000000000000000000000011111000000000000000000|00000000000000000000000000100000100000000000000000|00000000000000000000000000000000100000000000000000,0.007777787987500001,0.0007164827425,0.014523457,8.0,,,,,0.00122008,ds5.bench.estimation
2188,00000000000000000000000000100000000000000000000000|00000000000000000000000000000000011000000000000000|00000000000000000000000000000000001000000000000000,0.03381818,0.03381818,0.03381818,1.0,,,,,0.0308951,ds5.bench.estimation
2189,00000000000000000000000000100000000000000000000000|00000000000000000000000000000000111000000000000000|00000000000000000000000000000000011000000000000000,0.01004322,0.01004322,0.01004322,1.0,,,,,0.0100747,ds5.bench.estimation
2190,00000000000000000000000000100000000000000000000000|00000000000000000000000000001110000000000000000000|00000000000000000000000000000010000000000000000000,0.11232478237012988,0.077569135,0.1518110225,308.0,,,,,0.109897,ds5.bench.estimation
2191,00000000000000000000000000100000000000000000000000|00000000000000000000000000001111000000000000000000|00000000000000000000000000000001000000000000000000,0.022715767050000002,0.0034803035000000003,0.040760093750000004,48.0,,,,,0.0201887,ds5.bench.estimation
2192,00000000000000000000000000100000000000000000000000|00000000000000000000000000001111100000000000000000|00000000000000000000000000000001000000000000000000,0.015409,0.015409,0.015409,1.0,,,,,0.010692,ds5.bench.estimation
2193,00000000000000000000000000100000000000000000000000|00000000000000000000000000001111100000000000000000|00000000000000000000000000000000100000000000000000,0.02131397591666666,0.010253570475,0.04088495825,12.0,,,,,0.0100215,ds5.bench.estimation
2194,00000000000000000000000000100000000000000000000000|00000000000000000000000000010000011000000000000000|00000000000000000000000000000000011000000000000000,0.013728095,0.01079525025,0.01666093975,2.0,,,,,0.00505231,ds5.bench.estimation
2195,00000000000000000000000000100000000000000000000000|00000000000000000000000000010001000000000000000000|00000000000000000000000000000001000000000000000000,0.009463054573333332,0.0018499346000000001,0.022515109,60.0,,,,,0.00487585,ds5.bench.estimation
2196,00000000000000000000000000100000000000000000000000|00000000000000000000000000011110000000000000000000|00000000000000000000000000001110000000000000000000,0.006718514503703703,0.00100517901,0.01514314949999999,27.0,,,,,0.000969597,ds5.bench.estimation
2197,00000000000000000000000000100000000000000000000000|00000000000000000000000000011111000000000000000000|00000000000000000000000000001110000000000000000000,0.009523864666666666,0.0072179141,0.01244113665,3.0,,,,,0.00227624,ds5.bench.estimation
2198,00000000000000000000000000100000000000000000000000|00000000000000000000000000011111000000000000000000|00000000000000000000000000000001000000000000000000,0.0094661025,0.007475208875,0.011456996125,2.0,,,,,0.00322275,ds5.bench.estimation
2199,00000000000000000000000000100000000000000000000000|00000000000000000000000000011111000000000000000000|00000000000000000000000000001111000000000000000000,0.008181692055609755,0.00088205424,0.023502641499999997,410.0,,,,,0.00288587,ds5.bench.estimation
2200,00000000000000000000000000100000000000000000000000|00000000000000000000000000011111100000000000000000|00000000000000000000000000000001100000000000000000,0.006864976,0.006864976,0.006864976,1.0,,,,,0.00277612,ds5.bench.estimation
2201,00000000000000000000000000100000000000000000000000|00000000000000000000000000011111100000000000000000|00000000000000000000000000000000100000000000000000,0.008464318666666667,0.001843935125,0.017017288749999998,6.0,,,,,9.62469e-07,ds5.bench.estimation
2202,00000000000000000000000000100000000000000000000000|00000000000000000000000000011111100000000000000000|00000000000000000000000000001111100000000000000000,0.006671950738461538,0.00043672534,0.016222855999999997,13.0,,,,,9.44891e-07,ds5.bench.estimation
2203,00000000000000000000000000100000000000000000000000|00000000000000000000000000011111111000000000000000|00000000000000000000000000001111111000000000000000,0.0002975452,0.0002975452,0.0002975452,1.0,,,,,0.00344717,ds5.bench.estimation
2204,00000000000000000000000000100000000000000000000000|00000000000000000000000000011111111000000000000000|00000000000000000000000000000000111000000000000000,0.00334533,0.00334533,0.00334533,1.0,,,,,0.00399239,ds5.bench.estimation
2205,00000000000000000000000000100000000000000000000000|01111111111111111111111111010001111100000000000000|00000000000000000000000000010000000000000000000000,0.011942783,0.009556281350000001,0.01432928465,2.0,,,,,0.00781256,ds5.bench.estimation
2206,00000000000000000000000000100000000000000000000000|01111111111111111111111111011111111100000000000000|00000000000000000000000000010000000000000000000000,0.0029772,0.0029772,0.0029772,1.0,,,,,0.00726295,ds5.bench.estimation
2207,00000000000000000000000000100000100000000000000000|00000000000000000000000000011111000000000000000000|00000000000000000000000000000001000000000000000000,0.004718088,0.004718088,0.004718088,1.0,,,,,0.00367713,ds5.bench.estimation
2208,00000000000000000000000000100000100000000000000000|00000000000000000000000000011111000000000000000000|00000000000000000000000000001111000000000000000000,0.013557108714285714,0.0045006497000000005,0.022163489,7.0,,,,,0.0033769,ds5.bench.estimation
2209,00000000000000000000000000100001000000000000000000|00000000000000000000000000001110000000000000000000|00000000000000000000000000000010000000000000000000,0.13538286666666666,0.11711899,0.15709746000000002,3.0,,,,,0.114826,ds5.bench.estimation
2210,00000000000000000000000000100001100000000000000000|00000000000000000000000000001110000000000000000000|00000000000000000000000000000010000000000000000000,0.1346123,0.1346123,0.1346123,1.0,,,,,0.115694,ds5.bench.estimation
2211,00000000000000000000000000101110000000000000000000|00000000000000000000000000000001100000000000000000|00000000000000000000000000000000100000000000000000,0.016821515,0.00798864775,0.02565438225,2.0,,,,,0.0120806,ds5.bench.estimation
2212,00000000000000000000000000101110000000000000000000|00000000000000000000000000010000011000000000000000|00000000000000000000000000000000011000000000000000,0.006419695,0.006419695,0.006419695,1.0,,,,,0.00520139,ds5.bench.estimation
2213,00000000000000000000000000101110000000000000000000|00000000000000000000000000010001000000000000000000|00000000000000000000000000000001000000000000000000,0.009700131133333333,0.0011491328,0.019799362,15.0,,,,,0.00508552,ds5.bench.estimation
2214,00000000000000000000000000101110000000000000000000|00000000000000000000000000010001100000000000000000|00000000000000000000000000000000100000000000000000,0.005244528,0.005244528,0.005244528,1.0,,,,,9.58803e-07,ds5.bench.estimation
2215,00000000000000000000000000101110000000000000000000|00000000000000000000000000010001100000000000000000|00000000000000000000000000000001100000000000000000,0.007608312,0.007608312,0.007608312,1.0,,,,,9.58945e-07,ds5.bench.estimation
2216,00000000000000000000000000101110100000000000000000|00000000000000000000000000010001000000000000000000|00000000000000000000000000000001000000000000000000,0.007076157,0.00229267615,0.01185963785,2.0,,,,,0.00739337,ds5.bench.estimation
2217,00000000000000000000000000110000000000000000000000|00000000000000000000000000000000011000000000000000|00000000000000000000000000000000001000000000000000,0.03248107371529745,0.014354325,0.05692140974999998,1412.0,,,,,0.030712,ds5.bench.estimation
2218,00000000000000000000000000110000000000000000000000|00000000000000000000000000000000100100000000000000|00000000000000000000000000000000000100000000000000,0.019044174428571425,0.0078056893500000005,0.027547716,7.0,,,,,0.0145431,ds5.bench.estimation
2219,00000000000000000000000000110000000000000000000000|00000000000000000000000000000000111000000000000000|00000000000000000000000000000000011000000000000000,0.014230136000186569,0.003506830875,0.03270539,536.0,,,,,0.0116216,ds5.bench.estimation
2220,00000000000000000000000000110000000000000000000000|00000000000000000000000000000001011000000000000000|00000000000000000000000000000000011000000000000000,0.00784238025,0.0017804499,0.019065303475000003,8.0,,,,,0.00471907,ds5.bench.estimation
2221,00000000000000000000000000110000000000000000000000|00000000000000000000000000000001100000000000000000|00000000000000000000000000000000100000000000000000,0.012935975669962995,0.002323998475,0.02925653549999999,10810.0,,,,,0.00798129,ds5.bench.estimation
2222,00000000000000000000000000110000000000000000000000|00000000000000000000000000000001100100000000000000|00000000000000000000000000000000100100000000000000,0.004624373,0.004624373,0.004624373,1.0,,,,,0.00627332,ds5.bench.estimation
2223,00000000000000000000000000110000000000000000000000|00000000000000000000000000000001111000000000000000|00000000000000000000000000000000011000000000000000,0.004738144,0.004738144,0.004738144,1.0,,,,,9.60183e-07,ds5.bench.estimation
2224,00000000000000000000000000110000000000000000000000|00000000000000000000000000000001111000000000000000|00000000000000000000000000000000111000000000000000,0.0076902245,0.0027688820000000003,0.017667721449999996,4.0,,,,,9.59374e-07,ds5.bench.estimation
2225,00000000000000000000000000110000000000000000000000|00000000000000000000000000001110000000000000000000|00000000000000000000000000000010000000000000000000,0.11544376966066981,0.080122968,0.15742882,18065.0,,,,,0.113146,ds5.bench.estimation
2226,00000000000000000000000000110000000000000000000000|00000000000000000000000000001110011000000000000000|00000000000000000000000000000000011000000000000000,0.007615817967469879,0.00047013917500000007,0.0220285755,83.0,,,,,0.00377265,ds5.bench.estimation
2227,00000000000000000000000000110000000000000000000000|00000000000000000000000000001110100000000000000000|00000000000000000000000000000000100000000000000000,0.012686601055087374,0.00139403,0.0305875925,5711.0,,,,,0.00947154,ds5.bench.estimation
2228,00000000000000000000000000110000000000000000000000|00000000000000000000000000001110111000000000000000|00000000000000000000000000000000011000000000000000,0.007509148250000001,0.0008246419375,0.01278801125,6.0,,,,,0.00617505,ds5.bench.estimation
2229,00000000000000000000000000110000000000000000000000|00000000000000000000000000001110111000000000000000|00000000000000000000000000000000111000000000000000,0.006054876971428571,0.00040043483750000004,0.023364137249999993,28.0,,,,,0.00283478,ds5.bench.estimation
2230,00000000000000000000000000110000000000000000000000|00000000000000000000000000001111000000000000000000|00000000000000000000000000000001000000000000000000,0.020629597946131464,0.004550996225,0.043626235249999916,545434.0,,,,,0.0175633,ds5.bench.estimation
2231,00000000000000000000000000110000000000000000000000|00000000000000000000000000001111011000000000000000|00000000000000000000000000000000011000000000000000,0.00911404168122371,0.00097978188,0.023585143,523.0,,,,,0.00645571,ds5.bench.estimation
2232,00000000000000000000000000110000000000000000000000|00000000000000000000000000001111011000000000000000|00000000000000000000000000000001000000000000000000,0.010429366684210526,0.0033203559,0.022247298,19.0,,,,,0.00761123,ds5.bench.estimation
